id;nome;secao;preco;preco_de;disponivel;descricao;foto;link;marca;material
auto-conjunto-prata-arvore-da-vida;Conjunto Prata Árvore da Vida;Conjuntos;196,90;244,90;sim;Conjunto Prata Árvore da Vida com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/conjunto%20prata%20%C3%A1rvore%20da%20vida.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-conjunto-prata-arvore-da-vida;JS Joias Delicadas;Ródio Branco
auto-conjunto-prata-pedra-rosa;Conjunto Prata Pedra Rosa;Conjuntos;200,90;249,90;sim;Conjunto Prata Pedra Rosa com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/conjunto%20prata%20pedra%20rosa.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-conjunto-prata-pedra-rosa;JS Joias Delicadas;Ródio Branco
auto-piercing-dourado-pedras-coloridas;Piercing Dourado Pedras Coloridas;Brincos;117,90;146,90;sim;Piercing Dourado Pedras Coloridas com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/piercing%20dourado%20pedras%20coloridas.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-piercing-dourado-pedras-coloridas;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-cristais-ovais;Pulseira Dourada Cristais Ovais;Pulseiras;143,90;178,90;sim;Pulseira Dourada Cristais Ovais com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20cristais%20ovais.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-cristais-ovais;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-elos-com-ponto-de-luz;Pulseira Dourada Elos com Ponto de Luz;Pulseiras;143,90;178,90;sim;Pulseira Dourada Elos com Ponto de Luz com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20elos%20com%20ponto%20de%20luz.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-elos-com-ponto-de-luz;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-gotas-de-cristal;Pulseira Dourada Gotas de Cristal;Pulseiras;153,90;190,90;sim;Pulseira Dourada Gotas de Cristal com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20gotas%20de%20cristal.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-gotas-de-cristal;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-medalhas-e-navetes;Pulseira Dourada Medalhas e Navetes;Pulseiras;153,90;190,90;sim;Pulseira Dourada Medalhas e Navetes com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20medalhas%20e%20navetes.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-medalhas-e-navetes;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-medalhas-lisas;Pulseira Dourada Medalhas Lisas;Pulseiras;127,90;158,90;sim;Pulseira Dourada Medalhas Lisas com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20medalhas%20lisas.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-medalhas-lisas;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-medalhas-marteladas;Pulseira Dourada Medalhas Marteladas;Pulseiras;139,90;173,90;sim;Pulseira Dourada Medalhas Marteladas com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20medalhas%20marteladas.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-medalhas-marteladas;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-perolas-com-borboleta;Pulseira Dourada Pérolas com Borboleta;Pulseiras;148,90;184,90;sim;Pulseira Dourada Pérolas com Borboleta com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20p%C3%A9rolas%20com%20borboleta.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-perolas-com-borboleta;JS Joias Delicadas;Ouro 18k
auto-pulseira-dourada-riviera-vermelha;Pulseira Dourada Riviera Vermelha;Pulseiras;154,90;192,90;sim;Pulseira Dourada Riviera Vermelha com acabamento em ouro 18k. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20dourada%20riviera%20vermelha.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-dourada-riviera-vermelha;JS Joias Delicadas;Ouro 18k
auto-pulseira-prata-cristais-baguete;Pulseira Prata Cristais Baguete;Pulseiras;139,90;173,90;sim;Pulseira Prata Cristais Baguete com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20cristais%20baguete.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-cristais-baguete;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-elos-com-bolinhas;Pulseira Prata Elos com Bolinhas;Pulseiras;117,90;146,90;sim;Pulseira Prata Elos com Bolinhas com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20elos%20com%20bolinhas%20(kids).png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-elos-com-bolinhas;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-elos-com-coracoes;Pulseira Prata Elos com Corações;Pulseiras;135,90;168,90;sim;Pulseira Prata Elos com Corações com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20elos%20com%20cora%C3%A7%C3%B5es.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-elos-com-coracoes;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-elos-losango;Pulseira Prata Elos Losango;Pulseiras;134,90;167,90;sim;Pulseira Prata Elos Losango com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20elos%20losango.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-elos-losango;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-elos-ovais;Pulseira Prata Elos Ovais;Pulseiras;127,90;158,90;sim;Pulseira Prata Elos Ovais com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20elos%20ovais.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-elos-ovais;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-gotas-rosa;Pulseira Prata Gotas Rosa;Pulseiras;129,90;161,90;sim;Pulseira Prata Gotas Rosa com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20gotas%20rosa.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-gotas-rosa;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-grega;Pulseira Prata Grega;Pulseiras;125,90;156,90;sim;Pulseira Prata Grega com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20grega.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-grega;JS Joias Delicadas;Ródio Branco
auto-pulseira-prata-riviera-vermelha;Pulseira Prata Riviera Vermelha;Pulseiras;137,90;170,90;sim;Pulseira Prata Riviera Vermelha com acabamento em ródio branco. Peça selecionada à mão pela JS Joias Delicadas: antialérgica, resistente ao dia a dia e pronta para virar sua favorita.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira%20prata%20riviera%20vermelha.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=auto-pulseira-prata-riviera-vermelha;JS Joias Delicadas;Ródio Branco
1;Brinco Madrepérola Cravejado;Brincos;75,90;110,00;nao;Um clássico repaginado: madrepérola facetada em moldura de zircônias cravejadas à mão, com banho de ouro 18k. Brilho suave que acompanha do dia ao evento.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-01.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=1;JS Joias Delicadas;Ouro 18k
2;Brinco Nó de Prata;Brincos;67,90;79,90;nao;Design escultural em formato de nó, com banho de ródio branco e acabamento espelhado. Uma peça statement para quem ama prata.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-02.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=2;JS Joias Delicadas;Ródio Branco
3;Brinco Coração Zircônia & Pérola;Brincos;84,90;99,90;nao;Coração de zircônia lapidada com pérola em formato de coração pendente. Romântico, delicado e cheio de movimento.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-03.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=3;JS Joias Delicadas;Ródio Branco
4;Argola Máxi Dourada;Brincos;59,90;69,90;nao;A argola máxi que não pode faltar: leve, fina e com fecho seguro. Banho de ouro 18k de alta durabilidade.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-04.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=4;JS Joias Delicadas;Ouro 18k
5;Anel Halo Rosa Pink;Anéis;92,90;109,90;nao;Zircônia rosa pink cercada por um halo cravejado. Banho de ródio branco antialérgico com brilho intenso.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/anel-01.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=5;JS Joias Delicadas;Ródio Branco
6;Brinco Ponto de Luz Dourado;Brincos;84,90;99,90;nao;Ponto de luz clássico: zircônia redonda em lapidação brilhante com moldura texturizada e banho de ouro 18k. Combina com qualquer produção.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-09.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=6;JS Joias Delicadas;Ouro 18k
7;Brinco Quadrado Cravejado;Brincos;71,90;84,90;nao;Quadradinho cravejado com micro zircônias, discreto e luminoso. O ponto de luz perfeito para o dia a dia.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-05.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=7;JS Joias Delicadas;Ouro 18k
8;Brinco Pedra Verde Facetada;Brincos;67,90;79,90;nao;Pedra verde facetada em tom opalescente com moldura dourada. Cor e sofisticação em uma peça só.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-06.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=8;JS Joias Delicadas;Ouro 18k
9;Brinco Esmeralda Delicado;Brincos;75,90;89,90;nao;Mini marquise de zircônia esmeralda com detalhe em ponto de luz. Delicadeza para quem ama joias minimalistas.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-07.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=9;JS Joias Delicadas;Ouro 18k
10;Kit 3 Argolinhas Cravejadas;Brincos;109,90;129,90;nao;Trio de argolinhas huggie cravejadas em micro zircônias. Use juntas ou separadas — combinam com tudo.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/brinco-08.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=10;JS Joias Delicadas;Ouro 18k
11;Pulseira Corrente Bolinhas;Pulseiras;101,90;119,90;nao;Corrente bolinha com berloques ovais diamantados. Movimento e brilho a cada passo.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira-03.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=11;JS Joias Delicadas;Ouro 18k
12;Pulseira Borboletas de Pérola;Pulseiras;80,90;95,90;nao;Borboletas de madrepérola sobre corrente dourada com esferas facetadas. Feminina e cheia de significado.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira-01.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=12;JS Joias Delicadas;Ouro 18k
13;Pulseira Corações Dourados;Pulseiras;75,90;105,00;nao;Corações lisos em acabamento acetinado sobre corrente cartier. Um mimo delicado para o pulso.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira-02.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=13;JS Joias Delicadas;Ouro 18k
14;Pulseira Elos de Coração;Pulseiras;109,90;129,90;nao;Elos entrelaçados com corações em alto relevo e banho de ródio branco. Presença e delicadeza na mesma pulseira.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira-04.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=14;JS Joias Delicadas;Ródio Branco
15;Pulseira Pérolas Barrocas;Pulseiras;118,90;139,90;nao;Pérolas barrocas e esferas de prata alternadas em corrente delicada. Elegância orgânica, peça única.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira-05.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=15;JS Joias Delicadas;Ródio Branco
16;Pulseira Berloques de Prata;Pulseiras;92,90;109,90;nao;Corrente dupla com berloques ovais espelhados. Minimalista, moderna e fácil de amar.;https://jubssaez-art.github.io/js-joias-delicadas/imagens/pulseira-06.png;https://jubssaez-art.github.io/js-joias-delicadas/produto.html?id=16;JS Joias Delicadas;Ródio Branco
